t,ax,ay,az,gx,gy,gz,gps_x,gps_y,gps_z,baro,mag_x,mag_y,mag_z,lidar,uwb0,uwb1,uwb2,uwb3,flow_x,flow_y,gpsv_x,gpsv_y,gpsv_z,dvl_x,dvl_y,dvl_z,att_w,att_x,att_y,att_z,tp_x,tp_y,tp_z,tv_x,tv_y,tv_z,tq_w,tq_x,tq_y,tq_z
4.76500,-0.55450,3.22093,8.21459,-0.01167,0.16541,0.18543,,,,,,,,28.18068,,,,,,,,,,,,,,,,,21.68006,33.61510,27.85551,-7.04033,4.54066,-0.55941,0.28407,-0.00689,0.09414,0.95415
4.77000,-0.59630,3.16065,8.25832,-0.01881,0.16634,0.18333,,,,,,,,,,,,,8.40257,-0.09427,,,,,,,,,,,21.64485,33.63778,27.85270,-7.04508,4.53329,-0.56478,0.28360,-0.00724,0.09422,0.95428
4.77500,-0.68077,3.21765,8.42833,-0.01221,0.16062,0.18030,,,,,,,,,,,,,,,,,,,,,,,,,21.60961,33.66043,27.84987,-7.04982,4.52591,-0.57014,0.28312,-0.00759,0.09431,0.95441
4.78000,-0.59801,3.20710,8.30143,-0.01310,0.16258,0.19362,,,,,-0.29656,-0.34353,-0.85341,,,,,,,,,,,,,,,,,,21.57435,33.68304,27.84700,-7.05456,4.51852,-0.57550,0.28265,-0.00795,0.09439,0.95454
4.78500,-0.55263,3.18907,8.30248,-0.01037,0.15834,0.17928,,,,,,,,,,,,,,,,,,,,,,,,,21.53907,33.70562,27.84411,-7.05929,4.51113,-0.58086,0.28217,-0.00830,0.09448,0.95467
4.79000,-0.61877,3.24306,8.30327,-0.01149,0.16607,0.18499,,,,,,,,,,,,,,,,,,,,,,,,,21.50376,33.72815,27.84119,-7.06401,4.50374,-0.58622,0.28169,-0.00866,0.09456,0.95479
4.79500,-0.55185,3.26466,8.31101,-0.01440,0.16597,0.18651,,,,,,,,,,,,,,,,,,,,,,,,,21.46843,33.75065,27.83825,-7.06872,4.49634,-0.59157,0.28122,-0.00901,0.09464,0.95492
4.80000,-0.55379,3.30375,8.26062,-0.01032,0.15928,0.18339,,,,,,,,,,,,,,,,,,,,,,,,,21.43307,33.77312,27.83528,-7.07343,4.48893,-0.59692,0.28074,-0.00936,0.09472,0.95505
4.80500,-0.69250,3.25345,8.21519,-0.01757,0.16232,0.19152,21.81562,32.60446,26.93979,27.41201,-0.27485,-0.38496,-0.88205,28.31185,120.19814,93.49397,38.02725,74.89292,8.43726,0.18468,-7.25993,4.44534,-0.81263,8.41531,0.00904,-0.01214,0.28844,-0.00577,0.09410,0.95285,21.39769,33.79554,27.83228,-7.07812,4.48152,-0.60228,0.28027,-0.00972,0.09481,0.95518
4.81000,-0.59189,3.13969,8.34474,-0.01674,0.15651,0.17885,,,,,,,,,,,,,,,,,,,,,,,,,21.36229,33.81793,27.82926,-7.08281,4.47411,-0.60762,0.27979,-0.01007,0.09489,0.95531
4.81500,-0.67858,3.30226,8.24529,-0.01161,0.16138,0.18124,,,,,,,,,,,,,,,,,,,,,,,,,21.32686,33.84028,27.82620,-7.08749,4.46669,-0.61297,0.27931,-0.01042,0.09497,0.95544
4.82000,-0.48107,3.26307,8.17599,-0.01796,0.15713,0.18187,,,,,,,,,,,,,,,,,,,,,,,,,21.29142,33.86260,27.82313,-7.09217,4.45926,-0.61831,0.27884,-0.01078,0.09505,0.95556
4.82500,-0.58305,3.19193,8.25207,-0.01134,0.15343,0.18446,,,,,,,,,,,,,,,,,,,,,,,,,21.25594,33.88488,27.82002,-7.09683,4.45183,-0.62366,0.27836,-0.01113,0.09513,0.95569
4.83000,-0.55841,3.33470,8.25755,-0.01852,0.15890,0.17490,,,,,-0.26666,-0.37654,-0.90097,,,,,,,,,,,,,,,,,,21.22045,33.90712,27.81689,-7.10149,4.44440,-0.62900,0.27788,-0.01148,0.09521,0.95582
4.83500,-0.60373,3.24877,8.32770,-0.01785,0.15931,0.18499,,,,,,,,,,,,,8.38830,-0.03827,,,,,,,,,,,21.18493,33.92932,27.81373,-7.10614,4.43696,-0.63433,0.27741,-0.01184,0.09529,0.95594
4.84000,-0.68952,3.20489,8.46661,-0.02059,0.15728,0.18349,,,,,,,,,,,,,,,,,,,,,,,,,21.14939,33.95149,27.81055,-7.11078,4.42952,-0.63967,0.27693,-0.01219,0.09537,0.95607
4.84500,-0.71884,3.19740,8.27634,-0.01187,0.16601,0.18078,,,,,,,,28.23014,,,,,,,,,,,,,,,,,21.11382,33.97362,27.80733,-7.11542,4.42207,-0.64500,0.27645,-0.01254,0.09545,0.95619
4.85000,-0.61279,3.30836,8.30637,-0.01486,0.16219,0.17983,,,,,,,,,,,,,,,,,,,,,,,,,21.07823,33.99571,27.80410,-7.12004,4.41461,-0.65034,0.27597,-0.01290,0.09553,0.95632
4.85500,-0.72690,3.18162,8.29674,-0.01145,0.15708,0.18652,,,,28.10529,-0.29122,-0.42112,-0.82943,,,,,,,,,,,8.45163,-0.03838,-0.07227,0.27252,-0.01561,0.09550,0.95727,21.04262,34.01776,27.80083,-7.12466,4.40716,-0.65567,0.27550,-0.01325,0.09561,0.95644
4.86000,-0.65060,3.15647,8.25754,-0.01581,0.16519,0.18110,,,,,,,,,,,,,,,,,,,,,,,,,21.00699,34.03978,27.79754,-7.12927,4.39969,-0.66099,0.27502,-0.01360,0.09569,0.95657
4.86500,-0.66496,3.24793,8.30101,-0.01720,0.15374,0.18510,,,,,,,,,,,,,,,,,,,,,,,,,20.97133,34.06176,27.79422,-7.13388,4.39222,-0.66632,0.27454,-0.01396,0.09576,0.95669
4.87000,-0.69975,3.11938,8.29968,-0.01252,0.16553,0.18554,,,,,,,,,,,,,8.19989,0.10317,,,,,,,,,,,20.93565,34.08370,27.79088,-7.13847,4.38475,-0.67164,0.27406,-0.01431,0.09584,0.95682
4.87500,-0.63566,3.24249,8.31403,-0.00961,0.15850,0.18309,,,,,,,,,,,,,,,,,,,,,,,,,20.89994,34.10561,27.78750,-7.14306,4.37727,-0.67696,0.27359,-0.01466,0.09592,0.95694
4.88000,-0.86572,3.16931,8.20508,-0.01983,0.16541,0.18711,,,,,-0.26828,-0.39363,-0.91709,,,,,,,,,,,,,,,,,,20.86422,34.12747,27.78411,-7.14764,4.36979,-0.68228,0.27311,-0.01501,0.09599,0.95706
4.88500,-0.69407,3.27054,8.37727,-0.01340,0.16085,0.18282,,,,,,,,28.18295,,,,,,,,,,,,,,,,,20.82847,34.14930,27.78068,-7.15221,4.36230,-0.68759,0.27263,-0.01537,0.09607,0.95719
4.89000,-0.61982,3.20371,8.26971,-0.01275,0.16156,0.18763,,,,,,,,,,,,,,,,,,,,,,,,,20.79269,34.17110,27.77723,-7.15678,4.35481,-0.69291,0.27215,-0.01572,0.09614,0.95731
4.89500,-0.69751,3.21964,8.35862,-0.01640,0.16005,0.19120,,,,,,,,,,,,,,,,,,,,,,,,,20.75690,34.19285,27.77375,-7.16133,4.34731,-0.69822,0.27168,-0.01607,0.09622,0.95743
4.90000,-0.71427,3.20137,8.19893,-0.01486,0.15865,0.18874,,,,,,,,,,,,,,,,,,,,,,,,,20.72108,34.21457,27.77025,-7.16588,4.33981,-0.70353,0.27120,-0.01642,0.09629,0.95755
4.90500,-0.74815,3.22126,8.33778,-0.01542,0.16851,0.18154,,,,26.99210,-0.27651,-0.37402,-0.87859,,119.95158,95.13983,38.86622,74.51435,8.59552,-0.02207,,,,8.43812,-0.03545,0.11424,0.26361,-0.01700,0.08886,0.96038,20.68524,34.23625,27.76672,-7.17042,4.33231,-0.70883,0.27072,-0.01678,0.09637,0.95768
4.91000,-0.55737,3.27202,8.32222,-0.01291,0.15328,0.18317,,,,,,,,,,,,,,,,,,,,,,,,,20.64938,34.25789,27.76316,-7.17496,4.32480,-0.71413,0.27024,-0.01713,0.09644,0.95780
4.91500,-0.82700,3.29869,8.21902,-0.01212,0.15542,0.18277,,,,,,,,,,,,,,,,,,,,,,,,,20.61349,34.27950,27.75958,-7.17948,4.31728,-0.71944,0.26976,-0.01748,0.09652,0.95792
4.92000,-0.71951,3.20133,8.31246,-0.01973,0.15944,0.18494,,,,,,,,,,,,,,,,,,,,,,,,,20.57758,34.30107,27.75597,-7.18400,4.30976,-0.72473,0.26928,-0.01783,0.09659,0.95804
4.92500,-0.71936,3.24285,8.29168,-0.01170,0.15326,0.18499,,,,,,,,28.08718,,,,,,,,,,,,,,,,,20.54165,34.32260,27.75233,-7.18851,4.30223,-0.73003,0.26881,-0.01818,0.09666,0.95816
4.93000,-0.69918,3.24653,8.38722,-0.01692,0.15190,0.17468,,,,,-0.26773,-0.39319,-0.84775,,,,,,,,,,,,,,,,,,20.50570,34.34409,27.74867,-7.19301,4.29470,-0.73532,0.26833,-0.01854,0.09673,0.95828
4.93500,-0.69892,3.24559,8.23633,-0.01698,0.16758,0.17978,,,,,,,,,,,,,8.38818,-0.25544,,,,,,,,,,,20.46972,34.36554,27.74498,-7.19750,4.28717,-0.74062,0.26785,-0.01889,0.09681,0.95840
4.94000,-0.71798,3.21521,8.25436,-0.02215,0.16186,0.18115,,,,,,,,,,,,,,,,,,,,,,,,,20.43372,34.38696,27.74126,-7.20199,4.27963,-0.74590,0.26737,-0.01924,0.09688,0.95852
4.94500,-0.74354,3.30487,8.33207,-0.01539,0.15871,0.17905,,,,,,,,,,,,,,,,,,,,,,,,,20.39770,34.40834,27.73752,-7.20647,4.27208,-0.75119,0.26689,-0.01959,0.09695,0.95864
4.95000,-0.73928,3.16542,8.25682,-0.01762,0.16241,0.18467,,,,,,,,,,,,,,,,,,,,,,,,,20.36166,34.42968,27.73375,-7.21094,4.26454,-0.75647,0.26641,-0.01994,0.09702,0.95876
4.95500,-0.79189,3.21441,8.27156,-0.02203,0.16034,0.18742,,,,28.00542,-0.27359,-0.39866,-0.87011,,,,,,,,,,,8.42840,-0.03789,-0.05989,0.26456,-0.01301,0.08784,0.96027,20.32559,34.45098,27.72995,-7.21540,4.25698,-0.76176,0.26593,-0.02029,0.09709,0.95888
4.96000,-0.70883,3.26138,8.28000,-0.01956,0.15856,0.17747,,,,,,,,,,,,,,,,,,,,,,,,,20.28950,34.47225,27.72613,-7.21985,4.24942,-0.76703,0.26545,-0.02064,0.09716,0.95899
4.96500,-0.79643,3.23123,8.28929,-0.01659,0.16020,0.18372,,,,,,,,28.38252,,,,,,,,,,,,,,,,,20.25339,34.49348,27.72228,-7.22430,4.24186,-0.77231,0.26497,-0.02099,0.09723,0.95911
4.97000,-0.66515,3.21664,8.26303,-0.02076,0.15601,0.18658,,,,,,,,,,,,,8.32259,-0.13390,,,,,,,,,,,20.21726,34.51467,27.71841,-7.22874,4.23429,-0.77758,0.26449,-0.02135,0.09730,0.95923
4.97500,-0.73073,3.15748,8.31654,-0.01345,0.16080,0.18553,,,,,,,,,,,,,,,,,,,,,,,,,20.18110,34.53582,27.71451,-7.23317,4.22672,-0.78285,0.26402,-0.02170,0.09737,0.95935
4.98000,-0.81515,3.35786,8.35250,-0.01496,0.15301,0.18834,,,,,-0.29952,-0.38419,-0.88626,,,,,,,,,,,,,,,,,,20.14493,34.55694,27.71058,-7.23759,4.21914,-0.78812,0.26354,-0.02205,0.09743,0.95946
4.98500,-0.75389,3.37042,8.33671,-0.01687,0.15715,0.19070,,,,,,,,,,,,,,,,,,,,,,,,,20.10873,34.57801,27.70662,-7.24200,4.21156,-0.79339,0.26306,-0.02240,0.09750,0.95958
4.99000,-0.74022,3.19688,8.27384,-0.02115,0.15383,0.18510,,,,,,,,,,,,,,,,,,,,,,,,,20.07251,34.59905,27.70264,-7.24641,4.20398,-0.79865,0.26258,-0.02275,0.09757,0.95970
4.99500,-0.76716,3.11204,8.31093,-0.01443,0.15668,0.18294,,,,,,,,,,,,,,,,,,,,,,,,,20.03627,34.62005,27.69864,-7.25081,4.19639,-0.80391,0.26210,-0.02310,0.09764,0.95981
5.00000,-0.82233,3.20269,8.26330,-0.01975,0.15865,0.17806,,,,,,,,,,,,,,,,,,,,,,,,,20.00000,34.64102,27.69461,-7.25520,4.18879,-0.80916,0.26162,-0.02345,0.09770,0.95993
5.00500,-0.69752,3.19302,8.29398,-0.01273,0.15509,0.18416,21.70149,35.50598,29.20099,27.45735,-0.26869,-0.36165,-0.85729,28.38030,120.23530,95.30508,39.26053,73.28152,8.55143,0.47481,-7.29448,4.25987,-0.89791,8.42604,0.04404,-0.04941,0.26052,-0.01600,0.09487,0.96066,19.96371,34.66194,27.69055,-7.25958,4.18119,-0.81442,0.26114,-0.02380,0.09777,0.96004
5.01000,-0.83256,3.26944,8.30051,-0.01845,0.15855,0.18418,,,,,,,,,,,,,,,,,,,,,,,,,19.92740,34.68283,27.68646,-7.26395,4.17359,-0.81967,0.26066,-0.02415,0.09784,0.96016
5.01500,-0.89391,3.20870,8.35093,-0.01516,0.15942,0.18490,,,,,,,,,,,,,,,,,,,,,,,,,19.89107,34.70368,27.68235,-7.26832,4.16598,-0.82492,0.26018,-0.02450,0.09790,0.96027
5.02000,-0.86026,3.25642,8.36632,-0.01996,0.15261,0.18352,,,,,,,,,,,,,,,,,,,,,,,,,19.85472,34.72449,27.67821,-7.27268,4.15836,-0.83016,0.25970,-0.02485,0.09797,0.96039
5.02500,-0.88976,3.33933,8.32728,-0.01795,0.15334,0.17836,,,,,,,,,,,,,,,,,,,,,,,,,19.81835,34.74526,27.67405,-7.27703,4.15074,-0.83541,0.25922,-0.02520,0.09803,0.96050
5.03000,-0.79323,3.24411,8.33556,-0.02512,0.15842,0.18317,,,,,-0.29053,-0.40591,-0.88365,,,,,,,,,,,,,,,,,,19.78195,34.76600,27.66986,-7.28137,4.14312,-0.84065,0.25874,-0.02555,0.09809,0.96061
5.03500,-0.92530,3.23253,8.42122,-0.01409,0.15409,0.18604,,,,,,,,,,,,,8.57226,0.18481,,,,,,,,,,,19.74553,34.78669,27.66564,-7.28571,4.13549,-0.84588,0.25825,-0.02590,0.09816,0.96073
5.04000,-0.90439,3.18999,8.19657,-0.01123,0.16055,0.17918,,,,,,,,,,,,,,,,,,,,,,,,,19.70909,34.80735,27.66140,-7.29003,4.12786,-0.85112,0.25777,-0.02625,0.09822,0.96084
5.04500,-0.91555,3.16254,8.35902,-0.01765,0.15270,0.18616,,,,,,,,28.46749,,,,,,,,,,,,,,,,,19.67263,34.82797,27.65713,-7.29435,4.12023,-0.85635,0.25729,-0.02660,0.09828,0.96095
5.05000,-0.82162,3.27352,8.25622,-0.01880,0.15499,0.18117,,,,,,,,,,,,,,,,,,,,,,,,,19.63615,34.84855,27.65284,-7.29866,4.11259,-0.86158,0.25681,-0.02694,0.09835,0.96107
5.05500,-0.87420,3.19637,8.26815,-0.02833,0.16337,0.18806,,,,27.89375,-0.26825,-0.35246,-0.89994,,,,,,,,,,,8.38854,0.03990,0.05468,0.26214,-0.02191,0.10084,0.95950,19.59965,34.86910,27.64851,-7.30297,4.10494,-0.86680,0.25633,-0.02729,0.09841,0.96118
5.06000,-0.86403,3.38308,8.23021,-0.01147,0.15067,0.18591,,,,,,,,,,,,,,,,,,,,,,,,,19.56312,34.88960,27.64417,-7.30726,4.09729,-0.87203,0.25585,-0.02764,0.09847,0.96129
5.06500,-0.83746,3.26832,8.21972,-0.01760,0.15314,0.18124,,,,,,,,,,,,,,,,,,,,,,,,,19.52657,34.91007,27.63979,-7.31155,4.08964,-0.87725,0.25537,-0.02799,0.09853,0.96140
5.07000,-0.91059,3.20457,8.23583,-0.01970,0.15490,0.17764,,,,,,,,,,,,,8.54813,-0.00280,,,,,,,,,,,19.49001,34.93050,27.63539,-7.31583,4.08198,-0.88246,0.25489,-0.02834,0.09859,0.96151
5.07500,-1.01015,3.18467,8.18793,-0.02294,0.15456,0.18259,,,,,,,,,,,,,,,,,,,,,,,,,19.45342,34.95089,27.63097,-7.32010,4.07431,-0.88768,0.25441,-0.02869,0.09865,0.96162
5.08000,-0.85136,3.28186,8.30106,-0.02863,0.15859,0.18037,,,,,-0.26236,-0.36490,-0.87670,,,,,,,,,,,,,,,,,,19.41680,34.97124,27.62652,-7.32436,4.06665,-0.89289,0.25393,-0.02903,0.09872,0.96173
5.08500,-0.95149,3.17484,8.22426,-0.02133,0.15879,0.18499,,,,,,,,28.58584,,,,,,,,,,,,,,,,,19.38017,34.99156,27.62204,-7.32861,4.05897,-0.89810,0.25344,-0.02938,0.09878,0.96185
5.09000,-0.86278,3.16535,8.25789,-0.02103,0.15559,0.18089,,,,,,,,,,,,,,,,,,,,,,,,,19.34352,35.01183,27.61754,-7.33286,4.05130,-0.90330,0.25296,-0.02973,0.09883,0.96196
5.09500,-0.97324,3.13719,8.35928,-0.02424,0.15819,0.18119,,,,,,,,,,,,,,,,,,,,,,,,,19.30684,35.03207,27.61301,-7.33710,4.04362,-0.90850,0.25248,-0.03008,0.09889,0.96206
5.10000,-0.91336,3.26605,8.27118,-0.02224,0.16379,0.18009,,,,,,,,,,,,,,,,,,,,,,,,,19.27015,35.05227,27.60845,-7.34133,4.03593,-0.91370,0.25200,-0.03043,0.09895,0.96217
5.10500,-0.97196,3.19415,8.39691,-0.02257,0.15690,0.18078,,,,26.52803,-0.27123,-0.36706,-0.87628,,120.29167,95.63739,39.85411,72.37385,8.30505,-0.05922,,,,8.47131,-0.01862,0.07110,0.24480,-0.02744,0.09884,0.96413,19.23343,35.07243,27.60387,-7.34555,4.02824,-0.91889,0.25152,-0.03077,0.09901,0.96228
5.11000,-1.01054,3.24392,8.36124,-0.02122,0.15856,0.17952,,,,,,,,,,,,,,,,,,,,,,,,,19.19669,35.09255,27.59926,-7.34977,4.02055,-0.92409,0.25104,-0.03112,0.09907,0.96239
5.11500,-0.95672,3.15440,8.28333,-0.02285,0.15672,0.18257,,,,,,,,,,,,,,,,,,,,,,,,,19.15993,35.11263,27.59463,-7.35397,4.01285,-0.92928,0.25055,-0.03147,0.09913,0.96250
5.12000,-1.03249,3.46942,8.38341,-0.02073,0.16062,0.18063,,,,,,,,,,,,,,,,,,,,,,,,,19.12315,35.13268,27.58997,-7.35817,4.00514,-0.93446,0.25007,-0.03181,0.09918,0.96261
5.12500,-1.00553,3.25517,8.32247,-0.02644,0.15685,0.18725,,,,,,,,28.16647,,,,,,,,,,,,,,,,,19.08635,35.15268,27.58529,-7.36236,3.99744,-0.93964,0.24959,-0.03216,0.09924,0.96272
5.13000,-0.89313,3.21199,8.31664,-0.02248,0.16054,0.17895,,,,,-0.23272,-0.38548,-0.90368,,,,,,,,,,,,,,,,,,19.04953,35.17265,27.58057,-7.36654,3.98972,-0.94482,0.24911,-0.03251,0.09930,0.96282
5.13500,-1.01312,3.18113,8.35533,-0.02696,0.15508,0.18013,,,,,,,,,,,,,8.34284,-0.00958,,,,,,,,,,,19.01268,35.19258,27.57584,-7.37072,3.98201,-0.95000,0.24863,-0.03285,0.09935,0.96293
5.14000,-1.02058,3.30677,8.23267,-0.02033,0.15496,0.18815,,,,,,,,,,,,,,,,,,,,,,,,,18.97582,35.21247,27.57107,-7.37488,3.97429,-0.95517,0.24814,-0.03320,0.09941,0.96304
5.14500,-1.00106,3.24803,8.35082,-0.02597,0.15631,0.18339,,,,,,,,,,,,,,,,,,,,,,,,,18.93894,35.23232,27.56629,-7.37904,3.96656,-0.96034,0.24766,-0.03355,0.09946,0.96314
5.15000,-0.84787,3.18417,8.26378,-0.01914,0.16045,0.17742,,,,,,,,,,,,,,,,,,,,,,,,,18.90203,35.25214,27.56147,-7.38319,3.95883,-0.96551,0.24718,-0.03389,0.09952,0.96325
5.15500,-0.91608,3.30470,8.21371,-0.02440,0.15390,0.18850,,,,26.97659,-0.23800,-0.36233,-0.90219,,,,,,,,,,,8.48928,-0.03692,-0.05752,0.25557,-0.03287,0.09598,0.96145,18.86510,35.27191,27.55663,-7.38733,3.95110,-0.97067,0.24670,-0.03424,0.09957,0.96336
5.16000,-0.96310,3.31253,8.29117,-0.02633,0.16135,0.18089,,,,,,,,,,,,,,,,,,,,,,,,,18.82816,35.29165,27.55176,-7.39147,3.94336,-0.97583,0.24621,-0.03458,0.09962,0.96346
5.16500,-0.92820,3.18175,8.27214,-0.01848,0.15705,0.18164,,,,,,,,28.18430,,,,,,,,,,,,,,,,,18.79119,35.31135,27.54687,-7.39559,3.93562,-0.98099,0.24573,-0.03493,0.09968,0.96357
5.17000,-0.90408,3.14806,8.30843,-0.02112,0.15757,0.18695,,,,,,,,,,,,,8.74444,-0.22296,,,,,,,,,,,18.75420,35.33101,27.54195,-7.39971,3.92787,-0.98614,0.24525,-0.03527,0.09973,0.96367
5.17500,-1.09439,3.18800,8.38793,-0.02626,0.14743,0.18242,,,,,,,,,,,,,,,,,,,,,,,,,18.71719,35.35063,27.53701,-7.40382,3.92012,-0.99129,0.24476,-0.03562,0.09978,0.96378
5.18000,-1.00561,3.19252,8.25319,-0.02319,0.15548,0.18293,,,,,-0.27200,-0.37864,-0.88441,,,,,,,,,,,,,,,,,,18.68016,35.37021,27.53204,-7.40792,3.91236,-0.99644,0.24428,-0.03596,0.09984,0.96388
5.18500,-1.04713,3.38778,8.29886,-0.02854,0.15715,0.19006,,,,,,,,,,,,,,,,,,,,,,,,,18.64311,35.38975,27.52705,-7.41201,3.90460,-1.00158,0.24380,-0.03631,0.09989,0.96398
5.19000,-0.90280,3.35125,8.29048,-0.01682,0.15575,0.18691,,,,,,,,,,,,,,,,,,,,,,,,,18.60604,35.40925,27.52203,-7.41610,3.89684,-1.00672,0.24332,-0.03665,0.09994,0.96409
5.19500,-1.01432,3.13002,8.34935,-0.02012,0.14309,0.18012,,,,,,,,,,,,,,,,,,,,,,,,,18.56895,35.42872,27.51698,-7.42017,3.88907,-1.01185,0.24283,-0.03700,0.09999,0.96419
5.20000,-0.96307,3.30211,8.34993,-0.02349,0.14977,0.18677,,,,,,,,,,,,,,,,,,,,,,,,,18.53184,35.44814,27.51191,-7.42424,3.88130,-1.01699,0.24235,-0.03734,0.10004,0.96429
5.20500,-1.05753,3.24648,8.27433,-0.02328,0.15784,0.18661,18.61585,36.22378,26.67303,27.89831,-0.26096,-0.38177,-0.91212,28.09344,119.43166,97.14823,39.85658,71.46101,8.40878,-0.10619,-7.49987,3.95151,-0.85418,8.41636,-0.05608,-0.01060,0.24800,-0.04143,0.09384,0.96331,18.49471,35.46753,27.50681,-7.42830,3.87352,-1.02211,0.24187,-0.03769,0.10009,0.96440
5.21000,-0.97342,3.27088,8.30878,-0.02257,0.15889,0.18878,,,,,,,,,,,,,,,,,,,,,,,,,18.45756,35.48688,27.50169,-7.43235,3.86574,-1.02724,0.24138,-0.03803,0.10014,0.96450
5.21500,-1.11842,3.26477,8.30613,-0.01765,0.15849,0.19036,,,,,,,,,,,,,,,,,,,,,,,,,18.42039,35.50619,27.49654,-7.43640,3.85796,-1.03236,0.24090,-0.03837,0.10019,0.96460
5.22000,-1.00889,3.21489,8.30974,-0.02934,0.15242,0.18062,,,,,,,,,,,,,,,,,,,,,,,,,18.38319,35.52546,27.49136,-7.44043,3.85017,-1.03748,0.24041,-0.03872,0.10024,0.96470
5.22500,-1.09052,3.28078,8.31176,-0.02211,0.15792,0.18947,,,,,,,,,,,,,,,,,,,,,,,,,18.34598,35.54469,27.48616,-7.44446,3.84237,-1.04260,0.23993,-0.03906,0.10029,0.96481
5.23000,-1.04011,3.20640,8.32882,-0.02512,0.15615,0.19069,,,,,-0.24256,-0.37011,-0.88163,,,,,,,,,,,,,,,,,,18.30875,35.56388,27.48094,-7.44848,3.83458,-1.04771,0.23945,-0.03940,0.10034,0.96491
5.23500,-1.05633,3.28010,8.27951,-0.02224,0.14910,0.18517,,,,,,,,,,,,,8.27786,-0.08536,,,,,,,,,,,18.27150,35.58304,27.47568,-7.45249,3.82677,-1.05282,0.23896,-0.03975,0.10038,0.96501
5.24000,-0.96609,3.30755,8.21582,-0.02087,0.15604,0.18307,,,,,,,,,,,,,,,,,,,,,,,,,18.23422,35.60215,27.47041,-7.45650,3.81897,-1.05792,0.23848,-0.04009,0.10043,0.96511
5.24500,-1.14253,3.11812,8.20931,-0.03196,0.15110,0.18433,,,,,,,,27.83111,,,,,,,,,,,,,,,,,18.19693,35.62122,27.46511,-7.46049,3.81116,-1.06302,0.23800,-0.04043,0.10048,0.96521
5.25000,-1.02167,3.13677,8.28635,-0.03056,0.15563,0.17727,,,,,,,,,,,,,,,,,,,,,,,,,18.15962,35.64026,27.45978,-7.46448,3.80334,-1.06812,0.23751,-0.04078,0.10053,0.96531
5.25500,-1.00643,3.29416,8.31888,-0.02816,0.15689,0.18463,,,,26.36978,-0.25358,-0.35888,-0.86254,,,,,,,,,,,8.44464,0.05551,-0.00430,0.23443,-0.04752,0.09759,0.96605,18.12229,35.65926,27.45442,-7.46846,3.79552,-1.07321,0.23703,-0.04112,0.10057,0.96541
5.26000,-1.03830,3.14755,8.32369,-0.02071,0.15529,0.17923,,,,,,,,,,,,,,,,,,,,,,,,,18.08494,35.67822,27.44905,-7.47243,3.78770,-1.07830,0.23654,-0.04146,0.10062,0.96551
5.26500,-1.11568,3.15311,8.15219,-0.02249,0.14893,0.19020,,,,,,,,,,,,,,,,,,,,,,,,,18.04756,35.69714,27.44364,-7.47639,3.77987,-1.08339,0.23606,-0.04180,0.10066,0.96561
5.27000,-1.05255,3.16104,8.30706,-0.03113,0.16062,0.17945,,,,,,,,,,,,,8.53938,-0.04259,,,,,,,,,,,18.01017,35.71601,27.43821,-7.48034,3.77204,-1.08847,0.23557,-0.04214,0.10071,0.96571
5.27500,-1.07998,3.21248,8.27953,-0.02376,0.14632,0.18954,,,,,,,,,,,,,,,,,,,,,,,,,17.97276,35.73486,27.43276,-7.48429,3.76421,-1.09355,0.23509,-0.04248,0.10075,0.96580
5.28000,-1.04686,3.15245,8.28372,-0.03244,0.15064,0.19130,,,,,-0.22399,-0.36335,-0.90049,,,,,,,,,,,,,,,,,,17.93533,35.75366,27.42728,-7.48823,3.75637,-1.09862,0.23460,-0.04283,0.10080,0.96590
5.28500,-1.05433,3.11683,8.31895,-0.03061,0.14762,0.18485,,,,,,,,27.94107,,,,,,,,,,,,,,,,,17.89788,35.77242,27.42177,-7.49216,3.74852,-1.10369,0.23412,-0.04317,0.10084,0.96600
5.29000,-1.12032,3.24264,8.25844,-0.02170,0.15589,0.18173,,,,,,,,,,,,,,,,,,,,,,,,,17.86041,35.79114,27.41624,-7.49608,3.74067,-1.10876,0.23364,-0.04351,0.10088,0.96610
5.29500,-0.98581,3.21383,8.41182,-0.02369,0.15547,0.18290,,,,,,,,,,,,,,,,,,,,,,,,,17.82292,35.80983,27.41068,-7.49999,3.73282,-1.11382,0.23315,-0.04385,0.10093,0.96619
5.30000,-1.11575,3.33285,8.26388,-0.01983,0.15290,0.18231,,,,,,,,,,,,,,,,,,,,,,,,,17.78541,35.82847,27.40510,-7.50390,3.72497,-1.11888,0.23267,-0.04419,0.10097,0.96629
5.30500,-1.14899,3.28347,8.40359,-0.02922,0.15101,0.17883,,,,26.82866,-0.23272,-0.37259,-0.91809,,118.95673,97.51641,40.36222,70.00679,8.34053,-0.27057,,,,8.45852,0.02225,0.01026,0.22774,-0.04733,0.09999,0.96742,17.74788,35.84708,27.39949,-7.50779,3.71711,-1.12394,0.23218,-0.04453,0.10101,0.96639
5.31000,-1.18175,3.36568,8.22029,-0.02837,0.14948,0.18658,,,,,,,,,,,,,,,,,,,,,,,,,17.71033,35.86564,27.39386,-7.51168,3.70924,-1.12899,0.23170,-0.04487,0.10105,0.96648
5.31500,-1.08821,3.19080,8.22624,-0.02945,0.14888,0.18780,,,,,,,,,,,,,,,,,,,,,,,,,17.67276,35.88417,27.38820,-7.51556,3.70137,-1.13404,0.23121,-0.04521,0.10110,0.96658
